"id","parent_id:id","code","name","vat_affected","tax_category","internet_available"
"eco_acti_521111","eco_acti_521",521111,"Grandes Establecimientos (Venta de Alimentos); Hipermercados","SI",1,1
"eco_acti_521112","eco_acti_521",521112,"Almacenes Medianos (Venta de Alimentos); Supermercados, Minimarkets","SI",1,1
"eco_acti_521120","eco_acti_521",521120,"Almacenes Pequenos (Venta de Alimentos)","SI",1,1
"eco_acti_521200","eco_acti_521",521200,"Grandes Tiendas - Productos de Ferretería y Para El Hogar","SI",1,1
"eco_acti_521300","eco_acti_521",521300,"Grandes Tiendas - Vestuario y Productos Para El Hogar","SI",1,1
"eco_acti_521900","eco_acti_521",521900,"Venta Al Por Menor de Otros Productos En Pequenos Almacenes No Especializados","SI",1,1
"eco_acti_522010","eco_acti_522",522010,"Venta Al Por Menor de Bebidas y Licores (Botillerías)","SI",1,1
"eco_acti_522020","eco_acti_522",522020,"Venta Al Por Menor de Carnes (Rojas, Blancas, Otras) Productos Cárnicos y Similares","SI",1,1
"eco_acti_522030","eco_acti_522",522030,"Comercio Al Por Menor de Verduras y Frutas (Verdulería)","SI",1,1
"eco_acti_522040","eco_acti_522",522040,"Venta Al Por Menor de Pescados, Mariscos y Productos Conexos","SI",1,1
"eco_acti_522050","eco_acti_522",522050,"Venta Al Por Menor de Productos de Panadería y Pastelería","SI",1,1
"eco_acti_522060","eco_acti_522",522060,"Venta Al Por Menor de Alimentos Para Mascotas y Animales En General","SI",1,1
"eco_acti_522070","eco_acti_522",522070,"Venta Al Por Menor de Aves y Huevos","SI",1,1
"eco_acti_522090","eco_acti_522",522090,"Venta Al Por Menor de Productos de Confiterías, Cigarrillos, y Otros","SI",1,1
"eco_acti_523111","eco_acti_523",523111,"Farmacias - Pertenecientes A Cadena de Establecimientos","SI",1,1
"eco_acti_523112","eco_acti_523",523112,"Farmacias Independientes","SI",1,1
"eco_acti_523120","eco_acti_523",523120,"Venta Al Por Menor de Productos Medicinales","SI",1,1
"eco_acti_523130","eco_acti_523",523130,"Venta Al Por Menor de Artículos Ortopédicos","SI",1,1
"eco_acti_523140","eco_acti_523",523140,"Venta Al Por Menor de Artículos de Tocador y Cosméticos","SI",1,1
"eco_acti_523210","eco_acti_523",523210,"Venta Al Por Menor de Calzado","SI",1,1
"eco_acti_523220","eco_acti_523",523220,"Venta Al Por Menor de Prendas de Vestir En General, Incluye Accesorios","SI",1,1
"eco_acti_523230","eco_acti_523",523230,"Venta Al Por Menor de Lanas, Hilos y Similares","SI",1,1
"eco_acti_523240","eco_acti_523",523240,"Venta Al Por Menor de Maleterías, Talabarterías y Artículos de Cuero","SI",1,1
"eco_acti_523250","eco_acti_523",523250,"Venta Al Por Menor de Ropa Interior y Prendas de Uso Personal","SI",1,1
"eco_acti_523290","eco_acti_523",523290,"Comercio Al Por Menor de Textiles Para El Hogar y Otros Productos Textiles N.C.P.","SI",1,1
"eco_acti_523310","eco_acti_523",523310,"Venta Al Por Menor de Artículos Electrodomésticos y Electrónicos Para El Hogar","SI",1,1
"eco_acti_523320","eco_acti_523",523320,"Venta Al Por Menor de Cristales, Lozas, Porcelana, Menaje (Cristalerías)","SI",1,1
"eco_acti_523330","eco_acti_523",523330,"Venta Al Por Menor de Muebles; Incluye Colchones","SI",1,1
"eco_acti_523340","eco_acti_523",523340,"Venta Al Por Menor de Instrumentos Musicales (Casa de Música)","SI",1,1
"eco_acti_523350","eco_acti_523",523350,"Venta Al Por Menor de Discos, Cassettes, Dvd y Videos","SI",1,1
"eco_acti_523360","eco_acti_523",523360,"Venta Al Por Menor de Lámparas, Apliqués y Similares","SI",1,1
"eco_acti_523390","eco_acti_523",523390,"Venta Al Por Menor de Aparatos, Artículos, Equipo de Uso Doméstico N.C.P.","SI",1,1
"eco_acti_523410","eco_acti_523",523410,"Venta Al Por Menor de Artículos de Ferretería y Materiales de Construcción","SI",1,1
"eco_acti_523420","eco_acti_523",523420,"Venta Al Por Menor de Pinturas, Barnices y Lacas","SI",1,1
"eco_acti_523430","eco_acti_523",523430,"Comercio Al Por Menor de Productos de Vidrio","SI",1,1
"eco_acti_523911","eco_acti_523",523911,"Comercio Al Por Menor de Artículos Fotográficos","SI",1,1
"eco_acti_523912","eco_acti_523",523912,"Comercio Al Por Menor de Artículos Ópticos","SI",1,1
"eco_acti_523921","eco_acti_523",523921,"Comercio Por Menor de Juguetes","SI",1,1
"eco_acti_523922","eco_acti_523",523922,"Comercio Al Por Menor de Libros","SI",1,1
"eco_acti_523923","eco_acti_523",523923,"Comercio Al Por Menor de Revistas y Diarios","SI",1,1
"eco_acti_523924","eco_acti_523",523924,"Comercio de Artículos de Suministros de Oficinas y Artículos de Escritorio En General","SI",1,1
"eco_acti_523930","eco_acti_523",523930,"Comercio Al Por Menor de Computadoras, Softwares y Suministros","SI",1,1
"eco_acti_523941","eco_acti_523",523941,"Comercio Al Por Menor de Armerías, Artículos de Caza y Pesca","SI",1,1
"eco_acti_523942","eco_acti_523",523942,"Comercio Al Por Menor de Bicicletas y Sus Repuestos","SI",1,1
"eco_acti_523943","eco_acti_523",523943,"Comercio Al Por Menor de Artículos Deportivos","SI",1,1
"eco_acti_523950","eco_acti_523",523950,"Comercio Al Por Menor de Artículos de Joyería, Fantasías y Relojerías","SI",1,1
"eco_acti_523961","eco_acti_523",523961,"Venta Al Por Menor de Gas Licuado En Bombonas","SI",1,1
"eco_acti_523969","eco_acti_523",523969,"Venta Al Por Menor de Carbón, Lena y Otros Combustibles de Uso Doméstico","SI",1,1
"eco_acti_523991","eco_acti_523",523991,"Comercio Al Por Menor de Artículos Típicos (Artesanías)","SI",1,1
"eco_acti_523992","eco_acti_523",523992,"Venta Al Por Menor de Flores, Plantas, Árboles, Semillas, Abonos","SI",1,1
"eco_acti_523993","eco_acti_523",523993,"Venta Al Por Menor de Mascotas y Accesorios","SI",1,1
"eco_acti_523999","eco_acti_523",523999,"Ventas Al Por Menor de Otros Productos En Almacenes Especializados N.C.P.","SI",1,1
"eco_acti_524010","eco_acti_524",524010,"Comercio Al Por Menor de Antiguedades","SI",1,1
"eco_acti_524020","eco_acti_524",524020,"Comercio Al Por Menor de Ropa Usada","SI",1,1
"eco_acti_524090","eco_acti_524",524090,"Comercio Al Por Menor de Artículos y Artefactos Usados N.C.P.","SI",1,1
"eco_acti_525110","eco_acti_525",525110,"Venta Al Por Menor En Empresas de Venta A Distancia Por Correo","SI",1,1
"eco_acti_525120","eco_acti_525",525120,"Venta Al Por Menor En Empresas de Venta A Distancia Vía Telefónica","SI",1,1
"eco_acti_525130","eco_acti_525",525130,"Venta Al Por Menor En Empresas de Venta A Distancia Vía Internet; Comercio Electrónico","SI",1,1
"eco_acti_525200","eco_acti_525",525200,"Venta Al Por Menor En Puestos de Venta y Mercados","SI",1,1
"eco_acti_525911","eco_acti_525",525911,"Venta Al Por Menor Realizada Por Independientes En Transporte Público (Ley 20.388)","SI",1,1
"eco_acti_525919","eco_acti_525",525919,"Venta Al Por Menor No Realizada En Almacenes de Productos Propios N.C.P.","SI",1,1
"eco_acti_525920","eco_acti_525",525920,"Máquinas Expendedoras","SI",1,1
"eco_acti_525930","eco_acti_525",525930,"Venta Al Por Menor A Cambio de Una Retribución O Por Contrata","SI",1,1
"eco_acti_525990","eco_acti_525",525990,"Otros Tipos de Venta Al Por Menor No Realizada En Almacenes N.C.P.","SI",1,1
"eco_acti_526010","eco_acti_526",526010,"Reparación de Calzado y Otros Artículos de Cuero","ND",1,1
"eco_acti_526020","eco_acti_526",526020,"Reparaciones Eléctricas y Electrónicas","ND",1,1
"eco_acti_526030","eco_acti_526",526030,"Reparación de Relojes y Joyas","ND",1,1
"eco_acti_526090","eco_acti_526",526090,"Otras Reparaciones de Efectos Personales y Enseres Domésticos N.C.P.","ND",1,1
"eco_acti_551010","eco_acti_551",551010,"Hoteles","SI",1,1
"eco_acti_551020","eco_acti_551",551020,"Moteles","SI",1,1
"eco_acti_551030","eco_acti_551",551030,"Residenciales","SI",1,1
"eco_acti_551090","eco_acti_551",551090,"Otros Tipos de Hospedaje Temporal Como Camping, Albergues, Posadas, Refugios y Similares","SI",1,1
"eco_acti_552010","eco_acti_552",552010,"Restaurantes","SI",1,1
"eco_acti_552020","eco_acti_552",552020,"Establecimientos de Comida Rápida (Bares, Fuentes de Soda, Gelaterías, Pizzerías y Similares)","SI",1,1
"eco_acti_552030","eco_acti_552",552030,"Casinos y Clubes Sociales","SI",1,1
"eco_acti_552040","eco_acti_552",552040,"Servicios de Comida Preparada En Forma Industrial","SI",1,1
"eco_acti_552050","eco_acti_552",552050,"Servicios de Banquetes, Bodas y Otras Celebraciones","SI",1,1
"eco_acti_552090","eco_acti_552",552090,"Servicios de Otros Establecimientos Que Expenden Comidas y Bebidas","SI",1,1
"eco_acti_601001","eco_acti_601",601001,"Transporte Interurbano de Pasajeros Por Ferrocarriles","SI",1,1
"eco_acti_601002","eco_acti_601",601002,"Transporte de Carga Por Ferrocarriles","SI",1,1
"eco_acti_602110","eco_acti_602",602110,"Transporte Urbano de Pasajeros Vía Ferrocarril (Incluye Metro)","NO",1,1
"eco_acti_602120","eco_acti_602",602120,"Transporte Urbano de Pasajeros Vía Autobus (Locomoción Colectiva)","NO",1,1
"eco_acti_602130","eco_acti_602",602130,"Transporte Interurbano de Pasajeros Vía Autobus","NO",1,1
"eco_acti_602140","eco_acti_602",602140,"Transporte Urbano de Pasajeros Vía Taxi Colectivo","NO",1,1
"eco_acti_602150","eco_acti_602",602150,"Servicios de Transporte Escolar","NO",1,1
"eco_acti_602160","eco_acti_602",602160,"Servicios de Transporte de Trabajadores","NO",1,1
"eco_acti_602190","eco_acti_602",602190,"Otros Tipos de Transporte Regular de Pasajeros Por Vía Terrestre N.C.P.","NO",1,1
"eco_acti_602210","eco_acti_602",602210,"Transportes Por Taxis Libres y Radiotaxis","NO",1,1
"eco_acti_602220","eco_acti_602",602220,"Servicios de Transporte A Turistas","NO",1,1
"eco_acti_602230","eco_acti_602",602230,"Transporte de Pasajeros En Vehículos de Tracción Humana y Animal","NO",1,1
"eco_acti_602290","eco_acti_602",602290,"Otros Tipos de Transporte No Regular de Pasajeros N.C.P.","NO",1,1
"eco_acti_602300","eco_acti_602",602300,"Transporte de Carga Por Carretera","SI",1,1
"eco_acti_603000","eco_acti_603",603000,"Transporte Por Tuberías","SI",1,1
"eco_acti_611001","eco_acti_611",611001,"Transporte Marítimo y de Cabotaje de Pasajeros","SI",1,1
"eco_acti_611002","eco_acti_611",611002,"Transporte Marítimo y de Cabotaje de Carga","SI",1,1
"eco_acti_612001","eco_acti_612",612001,"Transporte de Pasajeros Por Vías de Navegación Interiores","SI",1,1
"eco_acti_612002","eco_acti_612",612002,"Transporte de Carga Por Vías de Navegación Interiores","SI",1,1
"eco_acti_621010","eco_acti_62",621010,"Transporte Regular Por Vía Aérea de Pasajeros","SI",1,1
"eco_acti_621020","eco_acti_62",621020,"Transporte Regular Por Vía Aérea de Carga","SI",1,1
"eco_acti_622001","eco_acti_62",622001,"Transporte No Regular Por Vía Aérea de Pasajeros","SI",1,1
"eco_acti_622002","eco_acti_62",622002,"Transporte No Regular Por Vía Aérea de Carga","SI",1,1
"eco_acti_630100","eco_acti_63",630100,"Manipulación de La Carga","SI",1,1
"eco_acti_630200","eco_acti_63",630200,"Servicios de Almacenamiento y Depósito","SI",1,1
"eco_acti_630310","eco_acti_63",630310,"Terminales Terrestres de Pasajeros","SI",1,1
"eco_acti_630320","eco_acti_63",630320,"Estacionamiento de Vehículos y Parquímetros","SI",1,1
"eco_acti_630330","eco_acti_63",630330,"Puertos y Aeropuertos","SI",1,1
"eco_acti_630340","eco_acti_63",630340,"Servicios Prestados Por Concesionarios de Carreteras","SI",1,1
"eco_acti_630390","eco_acti_63",630390,"Otras Actividades Conexas Al Transporte N.C.P.","SI",1,1
"eco_acti_630400","eco_acti_63",630400,"Agencias y Organizadores de Viajes; Actividades de Asistencia A Turistas N.C.P.","SI",1,1
"eco_acti_630910","eco_acti_63",630910,"Agencias de Aduanas","ND",1,1
"eco_acti_630920","eco_acti_63",630920,"Agencias de Transporte","ND",1,1
"eco_acti_641100","eco_acti_641",641100,"Actividades Postales Nacionales","ND",1,1
"eco_acti_641200","eco_acti_641",641200,"Actividades de Correo Distintas de Las Actividades Postales Nacionales","ND",1,1
"eco_acti_642010","eco_acti_642",642010,"Servicios de Telefonía Fija","SI",1,1
"eco_acti_642020","eco_acti_642",642020,"Servicios de Telefonía Móvil","SI",1,1
"eco_acti_642030","eco_acti_642",642030,"Portadores Telefónicos (Larga Distancia Nacional E Internacional)","SI",1,1
"eco_acti_642040","eco_acti_642",642040,"Servicios de Televisión No Abierta","SI",1,1
"eco_acti_642050","eco_acti_642",642050,"Proveedores de Internet","SI",1,1
"eco_acti_642061","eco_acti_642",642061,"Centros de Llamados; Incluye Envío de Fax","SI",1,1
"eco_acti_642062","eco_acti_642",642062,"Centros de Acceso A Internet","SI",1,1
"eco_acti_642090","eco_acti_642",642090,"Otros Servicios de Telecomunicaciones N.C.P.","SI",1,1
"eco_acti_651100","eco_acti_651",651100,"Banca Central","SI",1,0
"eco_acti_651910","eco_acti_651",651910,"Bancos","SI",1,0
"eco_acti_651920","eco_acti_651",651920,"Financieras","SI",1,1
"eco_acti_651990","eco_acti_651",651990,"Otros Tipos de Intermediación Monetaria N.C.P.","SI",1,1
"eco_acti_659110","eco_acti_659",659110,"Leasing Financiero","SI",1,1
"eco_acti_659120","eco_acti_659",659120,"Leasing Habitacional","SI",1,1
"eco_acti_659210","eco_acti_659",659210,"Financiamiento Del Fomento de La Producción","SI",1,0
"eco_acti_659220","eco_acti_659",659220,"Actividades de Crédito Prendario","SI",1,1
"eco_acti_659231","eco_acti_659",659231,"Factoring","SI",1,1
"eco_acti_659232","eco_acti_659",659232,"Securitizadoras","SI",1,0
"eco_acti_659290","eco_acti_659",659290,"Otros Instituciones Financieras N.C.P.","SI",1,1
"eco_acti_659911","eco_acti_659",659911,"Administradoras de Fondos de Inversión","SI",1,1
"eco_acti_659912","eco_acti_659",659912,"Administradoras de Fondos Mutuos","SI",1,1
"eco_acti_659913","eco_acti_659",659913,"Administradoras de Fices (Fondos de Inversión de Capital Extranjero)","SI",1,1
"eco_acti_659914","eco_acti_659",659914,"Administradoras de Fondos Para La Vivienda","SI",1,1
"eco_acti_659915","eco_acti_659",659915,"Administradoras de Fondos Para Otros Fines Y/O Generales","SI",1,1
"eco_acti_659920","eco_acti_659",659920,"Sociedades de Inversión y Rentistas de Capitales Mobiliarios En General","NO",1,1
"eco_acti_660101","eco_acti_660",660101,"Planes de Seguro de Vida","SI",1,0
"eco_acti_660102","eco_acti_660",660102,"Planes de Reaseguros de Vida","SI",1,0
"eco_acti_660200","eco_acti_660",660200,"Administradoras de Fondos de Pensiones (Afp)","SI",1,0
"eco_acti_660301","eco_acti_660",660301,"Planes de Seguros Generales","SI",1,0
"eco_acti_660302","eco_acti_660",660302,"Planes de Reaseguros Generales","SI",1,0
"eco_acti_660400","eco_acti_660",660400,"Isapres","SI",1,0
"eco_acti_671100","eco_acti_671",671100,"Administración de Mercados Financieros","SI",1,1
"eco_acti_671210","eco_acti_671",671210,"Corredores de Bolsa","SI",1,1
"eco_acti_671220","eco_acti_671",671220,"Agentes de Valores","SI",1,1
"eco_acti_671290","eco_acti_671",671290,"Otros Servicios de Corretaje","SI",1,1
"eco_acti_671910","eco_acti_671",671910,"Cámara de Compensación","SI",1,1
"eco_acti_671921","eco_acti_671",671921,"Administradora de Tarjetas de Crédito","SI",1,1
"eco_acti_671929","eco_acti_671",671929,"Empresas de Asesoría, Consultoría Financiera y de Apoyo Al Giro","ND",1,1
"eco_acti_671930","eco_acti_671",671930,"Clasificadores de Riesgos","SI",1,1
"eco_acti_671940","eco_acti_671",671940,"Casas de Cambio y Operadores de Divisa","ND",1,1
"eco_acti_671990","eco_acti_671",671990,"Otras Actividades Auxiliares de La Intermediación Financiera N.C.P.","SI",1,1
"eco_acti_672010","eco_acti_672",672010,"Corredores de Seguros","ND",1,1
"eco_acti_672020","eco_acti_672",672020,"Agentes y Liquidadores de Seguros","NO",2,1
"eco_acti_672090","eco_acti_672",672090,"Otras Actividades Auxiliares de La Financiación de Planes de Seguros y de Pensiones N.C.P.","ND","ND",1
"eco_acti_701001","eco_acti_701",701001,"Arriendo de Inmuebles Amoblados O Con Equipos y Maquinarias","SI",1,1
"eco_acti_701009","eco_acti_701",701009,"Compra, Venta y Alquiler (Excepto Amoblados) de Inmuebles Propios O Arrendados","NO",1,1
"eco_acti_702000","eco_acti_702",702000,"Corredores de Propiedades","ND","ND",1
"eco_acti_711101","eco_acti_711",711101,"Alquiler de Autos y Camionetas Sin Chofer","SI",1,1
"eco_acti_711102","eco_acti_711",711102,"Alquiler de Otros Equipos de Transporte Por Vía Terrestre Sin Operarios","SI",1,1
"eco_acti_711200","eco_acti_711",711200,"Alquiler de Transporte Por Vía Acuática Sin Tripulación","SI",1,1
"eco_acti_711300","eco_acti_711",711300,"Alquiler de Equipo de Transporte Por Vía Aérea Sin Tripulantes","SI",1,1
"eco_acti_712100","eco_acti_712",712100,"Alquiler de Maquinaria y Equipo Agropecuario","SI",1,1
"eco_acti_712200","eco_acti_712",712200,"Alquiler de Maquinaria y Equipo de Construcción E Ingeniería Civil","SI",1,1
"eco_acti_712300","eco_acti_712",712300,"Alquiler de Maquinaria y Equipo de Oficina (Sin Operarios Ni Servicio Administrativo)","SI",1,1
"eco_acti_712900","eco_acti_712",712900,"Alquiler de Otros Tipos de Maquinarias y Equipos N.C.P.","SI",1,1
"eco_acti_713010","eco_acti_713",713010,"Alquiler de Bicicletas y Artículos Para Deportes","SI",1,1
"eco_acti_713020","eco_acti_713",713020,"Arriendo de Videos, Juegos de Video, y Equipos Reproductores de Video, Música y Similares","SI",1,1
"eco_acti_713030","eco_acti_713",713030,"Alquiler de Mobiliario Para Eventos (Sillas, Mesas, Mesones, Vajillas, Toldos y Relacionados)","SI",1,1
"eco_acti_713090","eco_acti_713",713090,"Alquiler de Otros Efectos Personales y Enseres Domésticos N.C.P.","SI",1,1
"eco_acti_722000","eco_acti_72",722000,"Asesores y Consultores En Informática (Software)","NO",2,1
"eco_acti_724000","eco_acti_72",724000,"Procesamiento de Datos y Actividades Relacionadas Con Bases de Datos","ND",1,1
"eco_acti_726000","eco_acti_72",726000,"Empresas de Servicios Integrales de Informática","ND",1,1
"eco_acti_725000","eco_acti_725",725000,"Mantenimiento y Reparación de Maquinaria de Oficina, Contabilidad E Informática","SI",1,1
"eco_acti_731000","eco_acti_73",731000,"Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingeniería","ND",1,1
"eco_acti_732000","eco_acti_73",732000,"Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Sociales y Las Humanidades","ND",1,1
"eco_acti_741110","eco_acti_741",741110,"Servicios Jurídicos","NO",2,1
"eco_acti_741120","eco_acti_741",741120,"Servicio Notarial","NO",2,0
"eco_acti_741130","eco_acti_741",741130,"Conservador de Bienes Raices","NO",2,0
"eco_acti_741140","eco_acti_741",741140,"Receptores Judiciales","NO",2,1
"eco_acti_741190","eco_acti_741",741190,"Arbitrajes, Síndicos, Peritos y Otros","NO",2,1
"eco_acti_741200","eco_acti_741",741200,"Actividades de Contabilidad, Teneduría de Libros y Auditoría; Asesoramientos Tributarios","NO",2,1
"eco_acti_741300","eco_acti_741",741300,"Investigación de Mercados y Realización de Encuestas de Opinión Pública","ND","ND",1
"eco_acti_741400","eco_acti_741",741400,"Actividades de Asesoramiento Empresarial y En Materia de Gestión","NO","ND",1
"eco_acti_742110","eco_acti_742",742110,"Servicios de Arquitectura y Técnico Relacionado","NO",2,1
"eco_acti_742121","eco_acti_742",742121,"Empresas de Servicios Geológicos y de Prospección","SI",1,1
"eco_acti_742122","eco_acti_742",742122,"Servicios Profesionales En Geología y Prospección","NO",2,1
"eco_acti_742131","eco_acti_742",742131,"Empresas de Servicios de Topografía y Agrimensura","SI",1,1
"eco_acti_742132","eco_acti_742",742132,"Servicios Profesionales de Topografía y Agrimensura","NO",2,1
"eco_acti_742141","eco_acti_742",742141,"Servicios de Ingeniería Prestados Por Empresas N.C.P.","SI",1,1
"eco_acti_742142","eco_acti_742",742142,"Servicios de Ingeniería Prestados Por Profesionales N.C.P.","NO",2,1
"eco_acti_742190","eco_acti_742",742190,"Otros Servicios Desarrollados Por Profesionales","NO",2,1
"eco_acti_742210","eco_acti_742",742210,"Servicio de Revisión Técnica de Vehículos Automotores","SI",1,1
"eco_acti_742290","eco_acti_742",742290,"Otros Servicios de Ensayos y Analisis Técnicos","ND",1,1
"eco_acti_743001","eco_acti_743",743001,"Empresas de Publicidad","SI",1,1
"eco_acti_743002","eco_acti_743",743002,"Servicios Personales En Publicidad","NO",2,1
"eco_acti_749110","eco_acti_749",749110,"Servicios Suministro de Personal; Empresas Servicios Transitorios","SI",1,1
"eco_acti_749190","eco_acti_749",749190,"Servicios de Reclutamiento de Personal","SI",1,1
"eco_acti_749210","eco_acti_749",749210,"Actividades de Investigación","ND","ND",1
"eco_acti_749221","eco_acti_749",749221,"Servicios Integrales de Seguridad","ND",1,1
"eco_acti_749222","eco_acti_749",749222,"Transporte de Valores","SI",1,1
"eco_acti_749229","eco_acti_749",749229,"Servicios Personales Relacionados Con Seguridad","NO",2,1
"eco_acti_749310","eco_acti_749",749310,"Empresas de Limpieza de Edificios Residenciales y No Residenciales","SI",1,1
"eco_acti_749320","eco_acti_749",749320,"Desratización y Fumigación No Agrícola","ND",1,1
"eco_acti_749401","eco_acti_749",749401,"Servicios de Revelado, Impresión, Ampliación de Fotografías","SI",1,1
"eco_acti_749402","eco_acti_749",749402,"Actividades de Fotografía Publicitaria","ND","ND",1
"eco_acti_749409","eco_acti_749",749409,"Servicios Personales de Fotografía","NO",2,1
"eco_acti_749500","eco_acti_749",749500,"Servicios de Envasado y Empaque","SI",1,1
"eco_acti_749911","eco_acti_749",749911,"Servicios de Cobranza de Cuentas","ND",1,1
"eco_acti_749912","eco_acti_749",749912,"Evaluación y Calificación Del Grado de Solvencia","ND",1,1
"eco_acti_749913","eco_acti_749",749913,"Asesorías En La Gestión de La Compra O Venta de Pequenas y Medianas Empresas","ND",1,1
"eco_acti_749921","eco_acti_749",749921,"Disenadores de Vestuario","ND","ND",1
"eco_acti_749922","eco_acti_749",749922,"Disenadores de Interiores","ND","ND",1
"eco_acti_749929","eco_acti_749",749929,"Otros Disenadores N.C.P.","ND","ND",1
"eco_acti_749931","eco_acti_749",749931,"Empresas de Taquigrafía, Reproducción, Despacho de Correspondencia, y Otras Labores de Oficina","SI",1,1
"eco_acti_749932","eco_acti_749",749932,"Servicios Personales de Traducción, Interpretación y Labores de Oficina","NO",2,1
"eco_acti_749933","eco_acti_749",749933,"Empresas de Traducción E Interpretación","SI",1,1
"eco_acti_749934","eco_acti_749",749934,"Servicios de Fotocopias","SI",1,1
"eco_acti_749940","eco_acti_749",749940,"Agencias de Contratación de Actores","SI",1,1
"eco_acti_749950","eco_acti_749",749950,"Actividades de Subasta (Martilleros)","SI",1,1
"eco_acti_749961","eco_acti_749",749961,"Galerías de Arte","SI",1,1
"eco_acti_749962","eco_acti_749",749962,"Ferias de Exposiciones Con Fines Empresariales","ND",1,1
"eco_acti_749970","eco_acti_749",749970,"Servicios de Contestación de Llamadas (Call Center)","SI",1,1
"eco_acti_749990","eco_acti_749",749990,"Otras Actividades Empresariales N.C.P.","SI",1,1
"eco_acti_751110","eco_acti_751",751110,"Gobierno Central","ND",1,0
"eco_acti_751120","eco_acti_751",751120,"Municipalidades","ND",1,0
"eco_acti_751200","eco_acti_751",751200,"Actividades Del Poder Judicial","ND",1,0
"eco_acti_751300","eco_acti_751",751300,"Actividades Del Poder Legislativo","ND",1,0
"eco_acti_752100","eco_acti_751",752100,"Relaciones Exteriores","ND",1,0
"eco_acti_752200","eco_acti_751",752200,"Actividades de Defensa","ND",1,0
"eco_acti_752300","eco_acti_751",752300,"Actividades de Mantenimiento Del Orden Público y de Seguridad","ND",1,1
"eco_acti_753010","eco_acti_753",753010,"Actividades de Planes de Seguridad Social de Afiliación Obligatoria Relacionados Con Salud","ND",1,0
"eco_acti_753020","eco_acti_753",753020,"Cajas de Compensación","ND",1,1
"eco_acti_753090","eco_acti_753",753090,"Otras Actividades de Planes de Seguridad Social de Afiliación Obligatoria","ND",1,0
"eco_acti_801010","eco_acti_800",801010,"Establecimientos de Enseñanza Preescolar","SI",1,1
"eco_acti_801020","eco_acti_800",801020,"Establecimientos de Enseñanza Primaria","SI",1,1
"eco_acti_802100","eco_acti_800",802100,"Establecimientos de Enseñanza Secundaria de Formación General","SI",1,1
"eco_acti_802200","eco_acti_800",802200,"Establecimientos de Enseñanza Secundaria de Formación Técnica y Profesional","SI",1,1
"eco_acti_803010","eco_acti_800",803010,"Universidades","SI",1,0
"eco_acti_803020","eco_acti_800",803020,"Institutos Profesionales","SI",1,0
"eco_acti_803030","eco_acti_800",803030,"Centros de Formación Técnica","SI",1,1
"eco_acti_809010","eco_acti_800",809010,"Establecimientos de Enseñanza Primaria y Secundaria Para Adultos","SI",1,1
"eco_acti_809020","eco_acti_800",809020,"Establecimientos de Enseñanza Preuniversitaria","SI",1,1
"eco_acti_809030","eco_acti_800",809030,"Educación Extraescolar (Escuela de Conducción, Música, Modelaje, Etc.)","SI",1,1
"eco_acti_809041","eco_acti_800",809041,"Educación A Distancia (Internet, Correspondencia, Otras)","NO",1,1
"eco_acti_809049","eco_acti_800",809049,"Servicios Personales de Educación","NO",2,1
"eco_acti_851110","eco_acti_851",851110,"Hospitales y Clínicas","SI",1,0
"eco_acti_851120","eco_acti_851",851120,"Clínicas Psiquiatricas, Centros de Rehabilitación, Asilos y Clínicas de Reposo","SI",1,1
"eco_acti_851211","eco_acti_851",851211,"Servicios de Médicos En Forma Independiente","NO",2,1
"eco_acti_851212","eco_acti_851",851212,"Establecimientos Médicos de Atención Ambulatoria (Centros Médicos)","ND",1,1
"eco_acti_851221","eco_acti_851",851221,"Servicios de Odontólogos En Forma Independiente","NO",2,1
"eco_acti_851222","eco_acti_851",851222,"Centros de Atención Odontológica","ND",1,1
"eco_acti_851910","eco_acti_851",851910,"Laboratorios Clínicos; Incluye Bancos de Sangre","ND",1,1
"eco_acti_851920","eco_acti_851",851920,"Otros Profesionales de La Salud","NO",2,1
"eco_acti_851990","eco_acti_851",851990,"Otras Actividades Empresariales Relacionadas Con La Salud Humana","ND",1,1
"eco_acti_852010","eco_acti_852",852010,"Actividades de Clínicas Veterinarias","ND",1,1
"eco_acti_852021","eco_acti_852",852021,"Servicios de Médicos Veterinarios En Forma Independiente","NO",2,1
"eco_acti_852029","eco_acti_852",852029,"Servicios de Otros Profesionales Independientes En El Área Veterinaria","NO",2,1
"eco_acti_853100","eco_acti_853",853100,"Servicios Sociales Con Alojamiento","ND",1,1
"eco_acti_853200","eco_acti_853",853200,"Servicios Sociales Sin Alojamiento","ND",1,1
"eco_acti_900010","eco_acti_900",900010,"Servicios de Vertederos","SI",1,1
"eco_acti_900020","eco_acti_900",900020,"Barrido de Exteriores","SI",1,1
"eco_acti_900030","eco_acti_900",900030,"Recogida y Eliminación de Desechos","SI",1,1
"eco_acti_900040","eco_acti_900",900040,"Servicios de Evacuación de Riles y Aguas Servidas","SI",1,1
"eco_acti_900050","eco_acti_900",900050,"Servicios de Tratamiento de Riles y Aguas Servidas","SI",1,1
"eco_acti_900090","eco_acti_900",900090,"Otras Actividades de Manejo de Desperdicios","SI",1,1
"eco_acti_911100","eco_acti_911",911100,"Actividades de Organizaciones Empresariales y de Empleadores","ND",1,1
"eco_acti_911210","eco_acti_911",911210,"Colegios Profesionales","ND",1,0
